20180216;000000;253.8140319;255.6759348;251.9616528;253.4473656;9468
20180219;000000;253.4045085;253.5854607;253.3711752;253.5711750;6179
20180220;000000;253.5521274;255.4854588;251.3330820;252.3568905;9341
20180221;000000;252.3283191;253.8997461;248.5426086;248.5616562;9193
20180222;000000;248.5283229;254.6378406;248.4378468;251.1330822;7805
20180223;000000;251.1045108;256.5330768;251.0759394;256.5235530;9120
20180226;000000;256.4854578;258.6521223;256.2568866;258.1283133;7438
20180227;000000;258.0806943;259.9521210;254.2187934;254.2283172;9341
20180228;000000;254.2473648;256.3473627;247.8854664;248.0235615;9283
20180301;000000;248.0092758;250.8759396;245.5807068;247.5902286;9128
20180302;000000;247.5807048;249.1092747;243.5997564;248.4664182;9040
20180305;000000;248.4568944;252.0854622;247.1473719;251.4140343;7043
20180306;000000;251.4426057;253.9092699;250.5187971;251.6378436;9629
20180307;000000;251.4235581;251.5330818;246.9473721;249.1949889;9127
20180308;000000;249.1711794;250.2902259;247.2521337;249.0140367;9388
20180309;000000;249.0378462;253.6806987;248.9949891;253.5378417;9033
20180311;000000;253.5426036;253.5568893;253.5283179;253.5426036;93
20180312;000000;253.5473655;255.2235543;252.2187954;253.5092703;6963
20180313;000000;253.5187941;255.5806968;251.0664156;252.0140337;8639
20180314;000000;252.0235575;253.5997464;250.4283210;250.7854635;8549
20180315;000000;250.7902254;252.4140333;246.8092770;248.6378466;8797
20180316;000000;248.6330847;252.1283193;248.4902277;251.3140344;7141
20180318;000000;251.3235582;251.3330820;251.3140344;251.3235582;153
20180319;000000;251.3187963;251.4426057;245.5473735;246.7854675;6022
20180320;000000;246.7902294;250.2426069;246.7711818;248.6807037;8800
20180321;000000;248.6711799;257.4140283;248.6711799;256.1759343;9352
20180322;000000;256.1711724;256.3902198;250.3187973;250.6854636;9436
20180323;000000;250.6949874;254.6711739;248.6807037;249.1807032;9290
20180325;000000;249.1664175;249.1854651;249.1568937;249.1664175;156
20180326;000000;249.1616556;253.4378418;249.0664176;253.1997468;7094
20180327;000000;253.2045087;255.3330780;249.5949885;250.9378443;8982
20180328;000000;250.9426062;251.7092721;246.2997537;246.6521343;8988
20180329;000000;246.6473724;252.8806995;246.6045153;252.1473669;8940
20180330;000000;252.1426050;252.2283192;252.0997479;252.1235574;7312
20180401;000000;252.1378431;252.1378431;252.1140336;252.1187955;83
20180402;000000;252.1235574;252.2426049;242.9902332;246.7521342;7046
20180403;000000;246.7664199;251.4807009;245.3188023;251.3616534;9037
20180404;000000;251.3664153;251.7854625;245.8473732;251.4807009;9406
20180405;000000;251.4711771;258.3378369;251.3807010;256.9187907;9582
20180406;000000;256.9235526;257.0235525;249.2854650;252.4759380;7965
20180408;000000;252.4378428;252.4378428;252.3997476;252.4045095;131
20180409;000000;252.3997476;256.1330772;252.2949858;252.9711756;7466
20180410;000000;252.9806994;262.9997370;252.9616518;261.1092627;9432
20180411;000000;261.1140246;264.9044970;260.6711679;264.2473548;9090
20180412;000000;264.2521167;265.7521152;263.2140225;264.2330691;9439
20180413;000000;264.2425929;267.9140178;264.2140215;266.6806857;8713
20180415;000000;266.6949714;266.6949714;266.6759238;266.6854476;44
20180416;000000;266.6902095;269.8521111;265.7521152;268.4663982;7180
20180417;000000;268.4806839;271.1330622;267.9378273;270.0330633;8809
20180418;000000;270.0378252;277.0711515;269.9044920;274.9568679;8944
20180419;000000;274.9616298;277.3044846;273.8568690;274.8425823;9033
20180420;000000;274.8282966;274.9092489;271.5521094;273.0568698;8885
20180422;000000;273.0235365;273.0282984;272.9949651;272.9949651;105
20180423;000000;272.9997270;274.4044875;270.5616342;274.3902018;7255
20180424;000000;274.3949637;276.2901999;269.9378253;271.2425859;9321
20180425;000000;271.2521097;273.4330599;268.7235408;273.1044888;9197
20180426;000000;273.1140126;276.7378185;273.0378222;276.7187709;9011
20180427;000000;276.7140090;276.8759136;272.9568699;273.8330595;8342
20180429;000000;273.8425833;273.8473452;273.8235357;273.8378214;146
20180430;000000;273.8330595;276.6949614;273.3140124;273.9044880;7650
20180501;000000;273.8997261;273.9568689;269.6187780;272.7235368;8869
20180502;000000;272.7187749;275.8949622;271.8759186;273.7806786;9402
20180503;000000;273.7854405;274.0140117;269.3902068;272.6425845;9437
20180504;000000;272.6330607;275.2711533;270.9425862;274.2282972;8633
20180506;000000;274.2282972;274.2378210;274.2092496;274.2092496;87
20180507;000000;274.2140115;280.3901958;274.0616307;274.9663917;7754
20180508;000000;274.9568679;276.7044852;269.8568730;276.6854376;9586
20180509;000000;276.6759138;284.9997150;276.5854377;282.5425746;9417
20180510;000000;282.5330508;285.7616190;282.5330508;285.1235244;9591
20180511;000000;285.1187625;286.3949517;284.1997158;284.6616201;9117
20180513;000000;284.6759058;284.7092391;284.6759058;284.6997153;111
20180514;000000;284.7044772;287.7759027;284.6616201;286.9473321;7518
20180515;000000;286.9616178;287.3854269;284.4663822;286.9044750;9397
20180516;000000;286.9092369;288.2759022;285.5235240;288.1997118;9639
20180517;000000;288.1901880;292.3378029;287.9616168;291.3139944;9680
20180518;000000;291.3187563;291.4378038;288.7759017;289.0759014;9146
20180520;000000;289.0711395;289.0806633;289.0568538;289.0759014;122
20180521;000000;289.0711395;291.8568510;289.0282824;291.8187558;7377
20180522;000000;291.8235177;293.8092300;287.3330460;287.9759025;9480
20180523;000000;287.9616168;287.9901882;283.7092401;287.0616177;9879
20180524;000000;287.0568558;287.0711415;286.9663797;287.0330463;2432
